scenario_id,scenario_code,role_id,archetype_id,option_id,utility
82,r1a2_r2a6_r3a9_r4a14,3,9,4,0.26
82,r1a2_r2a6_r3a9_r4a14,4,14,1,0.24
82,r1a2_r2a6_r3a9_r4a14,4,14,2,0.27
82,r1a2_r2a6_r3a9_r4a14,4,14,3,0.29
82,r1a2_r2a6_r3a9_r4a14,4,14,4,0.27
83,r1a2_r2a6_r3a9_r4a15,1,2,1,0.29
83,r1a2_r2a6_r3a9_r4a15,1,2,2,0.3
83,r1a2_r2a6_r3a9_r4a15,1,2,3,0.25
83,r1a2_r2a6_r3a9_r4a15,1,2,4,0.23
83,r1a2_r2a6_r3a9_r4a15,2,6,1,0.27
83,r1a2_r2a6_r3a9_r4a15,2,6,2,0.29
83,r1a2_r2a6_r3a9_r4a15,2,6,3,0.28
83,r1a2_r2a6_r3a9_r4a15,2,6,4,0.24
83,r1a2_r2a6_r3a9_r4a15,3,9,1,0.23
83,r1a2_r2a6_r3a9_r4a15,3,9,2,0.21
83,r1a2_r2a6_r3a9_r4a15,3,9,3,0.22
83,r1a2_r2a6_r3a9_r4a15,3,9,4,0.26
83,r1a2_r2a6_r3a9_r4a15,4,15,1,0.23
83,r1a2_r2a6_r3a9_r4a15,4,15,2,0.21
83,r1a2_r2a6_r3a9_r4a15,4,15,3,0.22
83,r1a2_r2a6_r3a9_r4a15,4,15,4,0.26
84,r1a2_r2a6_r3a9_r4a16,1,2,1,0.29
84,r1a2_r2a6_r3a9_r4a16,1,2,2,0.3
84,r1a2_r2a6_r3a9_r4a16,1,2,3,0.25
84,r1a2_r2a6_r3a9_r4a16,1,2,4,0.23
84,r1a2_r2a6_r3a9_r4a16,2,6,1,0.27
84,r1a2_r2a6_r3a9_r4a16,2,6,2,0.29
84,r1a2_r2a6_r3a9_r4a16,2,6,3,0.28
84,r1a2_r2a6_r3a9_r4a16,2,6,4,0.24
84,r1a2_r2a6_r3a9_r4a16,3,9,1,0.23
84,r1a2_r2a6_r3a9_r4a16,3,9,2,0.21
84,r1a2_r2a6_r3a9_r4a16,3,9,3,0.22
84,r1a2_r2a6_r3a9_r4a16,3,9,4,0.26
84,r1a2_r2a6_r3a9_r4a16,4,16,1,0.21
84,r1a2_r2a6_r3a9_r4a16,4,16,2,0.2
84,r1a2_r2a6_r3a9_r4a16,4,16,3,0.25
84,r1a2_r2a6_r3a9_r4a16,4,16,4,0.27
85,r1a2_r2a6_r3a10_r4a13,1,2,1,0.29
85,r1a2_r2a6_r3a10_r4a13,1,2,2,0.3
85,r1a2_r2a6_r3a10_r4a13,1,2,3,0.25
85,r1a2_r2a6_r3a10_r4a13,1,2,4,0.23
85,r1a2_r2a6_r3a10_r4a13,2,6,1,0.27
85,r1a2_r2a6_r3a10_r4a13,2,6,2,0.29
85,r1a2_r2a6_r3a10_r4a13,2,6,3,0.28
85,r1a2_r2a6_r3a10_r4a13,2,6,4,0.24
85,r1a2_r2a6_r3a10_r4a13,3,10,1,0.2
85,r1a2_r2a6_r3a10_r4a13,3,10,2,0.21
85,r1a2_r2a6_r3a10_r4a13,3,10,3,0.27
85,r1a2_r2a6_r3a10_r4a13,3,10,4,0.29
85,r1a2_r2a6_r3a10_r4a13,4,13,1,0.26
85,r1a2_r2a6_r3a10_r4a13,4,13,2,0.27
85,r1a2_r2a6_r3a10_r4a13,4,13,3,0.29
85,r1a2_r2a6_r3a10_r4a13,4,13,4,0.23
86,r1a2_r2a6_r3a10_r4a14,1,2,1,0.29
86,r1a2_r2a6_r3a10_r4a14,1,2,2,0.3
86,r1a2_r2a6_r3a10_r4a14,1,2,3,0.25
86,r1a2_r2a6_r3a10_r4a14,1,2,4,0.23
86,r1a2_r2a6_r3a10_r4a14,2,6,1,0.27
86,r1a2_r2a6_r3a10_r4a14,2,6,2,0.29
86,r1a2_r2a6_r3a10_r4a14,2,6,3,0.28
86,r1a2_r2a6_r3a10_r4a14,2,6,4,0.24
86,r1a2_r2a6_r3a10_r4a14,3,10,1,0.2
86,r1a2_r2a6_r3a10_r4a14,3,10,2,0.21
86,r1a2_r2a6_r3a10_r4a14,3,10,3,0.27
86,r1a2_r2a6_r3a10_r4a14,3,10,4,0.29
86,r1a2_r2a6_r3a10_r4a14,4,14,1,0.24
86,r1a2_r2a6_r3a10_r4a14,4,14,2,0.27
86,r1a2_r2a6_r3a10_r4a14,4,14,3,0.29
86,r1a2_r2a6_r3a10_r4a14,4,14,4,0.27
87,r1a2_r2a6_r3a10_r4a15,1,2,1,0.29
87,r1a2_r2a6_r3a10_r4a15,1,2,2,0.3
87,r1a2_r2a6_r3a10_r4a15,1,2,3,0.25
87,r1a2_r2a6_r3a10_r4a15,1,2,4,0.23
87,r1a2_r2a6_r3a10_r4a15,2,6,1,0.27
87,r1a2_r2a6_r3a10_r4a15,2,6,2,0.29
87,r1a2_r2a6_r3a10_r4a15,2,6,3,0.28
87,r1a2_r2a6_r3a10_r4a15,2,6,4,0.24
87,r1a2_r2a6_r3a10_r4a15,3,10,1,0.2
87,r1a2_r2a6_r3a10_r4a15,3,10,2,0.21
87,r1a2_r2a6_r3a10_r4a15,3,10,3,0.27
87,r1a2_r2a6_r3a10_r4a15,3,10,4,0.29
87,r1a2_r2a6_r3a10_r4a15,4,15,1,0.23
87,r1a2_r2a6_r3a10_r4a15,4,15,2,0.21
87,r1a2_r2a6_r3a10_r4a15,4,15,3,0.22
87,r1a2_r2a6_r3a10_r4a15,4,15,4,0.26
88,r1a2_r2a6_r3a10_r4a16,1,2,1,0.29
88,r1a2_r2a6_r3a10_r4a16,1,2,2,0.3
88,r1a2_r2a6_r3a10_r4a16,1,2,3,0.25
88,r1a2_r2a6_r3a10_r4a16,1,2,4,0.23
88,r1a2_r2a6_r3a10_r4a16,2,6,1,0.27
88,r1a2_r2a6_r3a10_r4a16,2,6,2,0.29
88,r1a2_r2a6_r3a10_r4a16,2,6,3,0.28
88,r1a2_r2a6_r3a10_r4a16,2,6,4,0.24
88,r1a2_r2a6_r3a10_r4a16,3,10,1,0.2
88,r1a2_r2a6_r3a10_r4a16,3,10,2,0.21
88,r1a2_r2a6_r3a10_r4a16,3,10,3,0.27
88,r1a2_r2a6_r3a10_r4a16,3,10,4,0.29
88,r1a2_r2a6_r3a10_r4a16,4,16,1,0.21
88,r1a2_r2a6_r3a10_r4a16,4,16,2,0.2
88,r1a2_r2a6_r3a10_r4a16,4,16,3,0.25
88,r1a2_r2a6_r3a10_r4a16,4,16,4,0.27
89,r1a2_r2a6_r3a11_r4a13,1,2,1,0.29
89,r1a2_r2a6_r3a11_r4a13,1,2,2,0.3
89,r1a2_r2a6_r3a11_r4a13,1,2,3,0.25
89,r1a2_r2a6_r3a11_r4a13,1,2,4,0.23
89,r1a2_r2a6_r3a11_r4a13,2,6,1,0.27
89,r1a2_r2a6_r3a11_r4a13,2,6,2,0.29
89,r1a2_r2a6_r3a11_r4a13,2,6,3,0.28
89,r1a2_r2a6_r3a11_r4a13,2,6,4,0.24
89,r1a2_r2a6_r3a11_r4a13,3,11,1,0.29
89,r1a2_r2a6_r3a11_r4a13,3,11,2,0.28
89,r1a2_r2a6_r3a11_r4a13,3,11,3,0.21
89,r1a2_r2a6_r3a11_r4a13,3,11,4,0.23
89,r1a2_r2a6_r3a11_r4a13,4,13,1,0.26
89,r1a2_r2a6_r3a11_r4a13,4,13,2,0.27
89,r1a2_r2a6_r3a11_r4a13,4,13,3,0.29
89,r1a2_r2a6_r3a11_r4a13,4,13,4,0.23
90,r1a2_r2a6_r3a11_r4a14,1,2,1,0.29
90,r1a2_r2a6_r3a11_r4a14,1,2,2,0.3
90,r1a2_r2a6_r3a11_r4a14,1,2,3,0.25
90,r1a2_r2a6_r3a11_r4a14,1,2,4,0.23
90,r1a2_r2a6_r3a11_r4a14,2,6,1,0.27
90,r1a2_r2a6_r3a11_r4a14,2,6,2,0.29
90,r1a2_r2a6_r3a11_r4a14,2,6,3,0.28
90,r1a2_r2a6_r3a11_r4a14,2,6,4,0.24
90,r1a2_r2a6_r3a11_r4a14,3,11,1,0.29
90,r1a2_r2a6_r3a11_r4a14,3,11,2,0.28
90,r1a2_r2a6_r3a11_r4a14,3,11,3,0.21
90,r1a2_r2a6_r3a11_r4a14,3,11,4,0.23
90,r1a2_r2a6_r3a11_r4a14,4,14,1,0.24
90,r1a2_r2a6_r3a11_r4a14,4,14,2,0.27
90,r1a2_r2a6_r3a11_r4a14,4,14,3,0.29
90,r1a2_r2a6_r3a11_r4a14,4,14,4,0.27
91,r1a2_r2a6_r3a11_r4a15,1,2,1,0.29
91,r1a2_r2a6_r3a11_r4a15,1,2,2,0.3
91,r1a2_r2a6_r3a11_r4a15,1,2,3,0.25
91,r1a2_r2a6_r3a11_r4a15,1,2,4,0.23
91,r1a2_r2a6_r3a11_r4a15,2,6,1,0.27
91,r1a2_r2a6_r3a11_r4a15,2,6,2,0.29
91,r1a2_r2a6_r3a11_r4a15,2,6,3,0.28
91,r1a2_r2a6_r3a11_r4a15,2,6,4,0.24
91,r1a2_r2a6_r3a11_r4a15,3,11,1,0.29
91,r1a2_r2a6_r3a11_r4a15,3,11,2,0.28
91,r1a2_r2a6_r3a11_r4a15,3,11,3,0.21
91,r1a2_r2a6_r3a11_r4a15,3,11,4,0.23
91,r1a2_r2a6_r3a11_r4a15,4,15,1,0.23
91,r1a2_r2a6_r3a11_r4a15,4,15,2,0.21
91,r1a2_r2a6_r3a11_r4a15,4,15,3,0.22
91,r1a2_r2a6_r3a11_r4a15,4,15,4,0.26
92,r1a2_r2a6_r3a11_r4a16,1,2,1,0.29
92,r1a2_r2a6_r3a11_r4a16,1,2,2,0.3
92,r1a2_r2a6_r3a11_r4a16,1,2,3,0.25
92,r1a2_r2a6_r3a11_r4a16,1,2,4,0.23
92,r1a2_r2a6_r3a11_r4a16,2,6,1,0.27
92,r1a2_r2a6_r3a11_r4a16,2,6,2,0.29
92,r1a2_r2a6_r3a11_r4a16,2,6,3,0.28
92,r1a2_r2a6_r3a11_r4a16,2,6,4,0.24
92,r1a2_r2a6_r3a11_r4a16,3,11,1,0.29
92,r1a2_r2a6_r3a11_r4a16,3,11,2,0.28
92,r1a2_r2a6_r3a11_r4a16,3,11,3,0.21
92,r1a2_r2a6_r3a11_r4a16,3,11,4,0.23
92,r1a2_r2a6_r3a11_r4a16,4,16,1,0.21
92,r1a2_r2a6_r3a11_r4a16,4,16,2,0.2
92,r1a2_r2a6_r3a11_r4a16,4,16,3,0.25
92,r1a2_r2a6_r3a11_r4a16,4,16,4,0.27
93,r1a2_r2a6_r3a12_r4a13,1,2,1,0.29
93,r1a2_r2a6_r3a12_r4a13,1,2,2,0.3
93,r1a2_r2a6_r3a12_r4a13,1,2,3,0.25
93,r1a2_r2a6_r3a12_r4a13,1,2,4,0.23
93,r1a2_r2a6_r3a12_r4a13,2,6,1,0.27
93,r1a2_r2a6_r3a12_r4a13,2,6,2,0.29
93,r1a2_r2a6_r3a12_r4a13,2,6,3,0.28
93,r1a2_r2a6_r3a12_r4a13,2,6,4,0.24
93,r1a2_r2a6_r3a12_r4a13,3,12,1,0.21
93,r1a2_r2a6_r3a12_r4a13,3,12,2,0.2
93,r1a2_r2a6_r3a12_r4a13,3,12,3,0.25
93,r1a2_r2a6_r3a12_r4a13,3,12,4,0.27
93,r1a2_r2a6_r3a12_r4a13,4,13,1,0.26
93,r1a2_r2a6_r3a12_r4a13,4,13,2,0.27
93,r1a2_r2a6_r3a12_r4a13,4,13,3,0.29
93,r1a2_r2a6_r3a12_r4a13,4,13,4,0.23
94,r1a2_r2a6_r3a12_r4a14,1,2,1,0.29
94,r1a2_r2a6_r3a12_r4a14,1,2,2,0.3
94,r1a2_r2a6_r3a12_r4a14,1,2,3,0.25
94,r1a2_r2a6_r3a12_r4a14,1,2,4,0.23
94,r1a2_r2a6_r3a12_r4a14,2,6,1,0.27
94,r1a2_r2a6_r3a12_r4a14,2,6,2,0.29
94,r1a2_r2a6_r3a12_r4a14,2,6,3,0.28
94,r1a2_r2a6_r3a12_r4a14,2,6,4,0.24
94,r1a2_r2a6_r3a12_r4a14,3,12,1,0.21
94,r1a2_r2a6_r3a12_r4a14,3,12,2,0.2
94,r1a2_r2a6_r3a12_r4a14,3,12,3,0.25
94,r1a2_r2a6_r3a12_r4a14,3,12,4,0.27
94,r1a2_r2a6_r3a12_r4a14,4,14,1,0.24
94,r1a2_r2a6_r3a12_r4a14,4,14,2,0.27
94,r1a2_r2a6_r3a12_r4a14,4,14,3,0.29
94,r1a2_r2a6_r3a12_r4a14,4,14,4,0.27
95,r1a2_r2a6_r3a12_r4a15,1,2,1,0.29
95,r1a2_r2a6_r3a12_r4a15,1,2,2,0.3
95,r1a2_r2a6_r3a12_r4a15,1,2,3,0.25
95,r1a2_r2a6_r3a12_r4a15,1,2,4,0.23
95,r1a2_r2a6_r3a12_r4a15,2,6,1,0.27
95,r1a2_r2a6_r3a12_r4a15,2,6,2,0.29
95,r1a2_r2a6_r3a12_r4a15,2,6,3,0.28
95,r1a2_r2a6_r3a12_r4a15,2,6,4,0.24
95,r1a2_r2a6_r3a12_r4a15,3,12,1,0.21
95,r1a2_r2a6_r3a12_r4a15,3,12,2,0.2
95,r1a2_r2a6_r3a12_r4a15,3,12,3,0.25
95,r1a2_r2a6_r3a12_r4a15,3,12,4,0.27
95,r1a2_r2a6_r3a12_r4a15,4,15,1,0.23
95,r1a2_r2a6_r3a12_r4a15,4,15,2,0.21
95,r1a2_r2a6_r3a12_r4a15,4,15,3,0.22
95,r1a2_r2a6_r3a12_r4a15,4,15,4,0.26
96,r1a2_r2a6_r3a12_r4a16,1,2,1,0.29
96,r1a2_r2a6_r3a12_r4a16,1,2,2,0.3
96,r1a2_r2a6_r3a12_r4a16,1,2,3,0.25
96,r1a2_r2a6_r3a12_r4a16,1,2,4,0.23
96,r1a2_r2a6_r3a12_r4a16,2,6,1,0.27
96,r1a2_r2a6_r3a12_r4a16,2,6,2,0.29
96,r1a2_r2a6_r3a12_r4a16,2,6,3,0.28
96,r1a2_r2a6_r3a12_r4a16,2,6,4,0.24
96,r1a2_r2a6_r3a12_r4a16,3,12,1,0.21
96,r1a2_r2a6_r3a12_r4a16,3,12,2,0.2
96,r1a2_r2a6_r3a12_r4a16,3,12,3,0.25
96,r1a2_r2a6_r3a12_r4a16,3,12,4,0.27
96,r1a2_r2a6_r3a12_r4a16,4,16,1,0.21
96,r1a2_r2a6_r3a12_r4a16,4,16,2,0.2
96,r1a2_r2a6_r3a12_r4a16,4,16,3,0.25
96,r1a2_r2a6_r3a12_r4a16,4,16,4,0.27
97,r1a2_r2a7_r3a9_r4a13,1,2,1,0.29
97,r1a2_r2a7_r3a9_r4a13,1,2,2,0.3
97,r1a2_r2a7_r3a9_r4a13,1,2,3,0.25
97,r1a2_r2a7_r3a9_r4a13,1,2,4,0.23
97,r1a2_r2a7_r3a9_r4a13,2,7,1,0.28
97,r1a2_r2a7_r3a9_r4a13,2,7,2,0.29
97,r1a2_r2a7_r3a9_r4a13,2,7,3,0.23
97,r1a2_r2a7_r3a9_r4a13,2,7,4,0.25
97,r1a2_r2a7_r3a9_r4a13,3,9,1,0.23
97,r1a2_r2a7_r3a9_r4a13,3,9,2,0.21
97,r1a2_r2a7_r3a9_r4a13,3,9,3,0.22
97,r1a2_r2a7_r3a9_r4a13,3,9,4,0.26
97,r1a2_r2a7_r3a9_r4a13,4,13,1,0.26
97,r1a2_r2a7_r3a9_r4a13,4,13,2,0.27
97,r1a2_r2a7_r3a9_r4a13,4,13,3,0.29
97,r1a2_r2a7_r3a9_r4a13,4,13,4,0.23
98,r1a2_r2a7_r3a9_r4a14,1,2,1,0.29
98,r1a2_r2a7_r3a9_r4a14,1,2,2,0.3
98,r1a2_r2a7_r3a9_r4a14,1,2,3,0.25
98,r1a2_r2a7_r3a9_r4a14,1,2,4,0.23
98,r1a2_r2a7_r3a9_r4a14,2,7,1,0.28
98,r1a2_r2a7_r3a9_r4a14,2,7,2,0.29
98,r1a2_r2a7_r3a9_r4a14,2,7,3,0.23
98,r1a2_r2a7_r3a9_r4a14,2,7,4,0.25
98,r1a2_r2a7_r3a9_r4a14,3,9,1,0.23
98,r1a2_r2a7_r3a9_r4a14,3,9,2,0.21
98,r1a2_r2a7_r3a9_r4a14,3,9,3,0.22
98,r1a2_r2a7_r3a9_r4a14,3,9,4,0.26
98,r1a2_r2a7_r3a9_r4a14,4,14,1,0.24
98,r1a2_r2a7_r3a9_r4a14,4,14,2,0.27
98,r1a2_r2a7_r3a9_r4a14,4,14,3,0.29
98,r1a2_r2a7_r3a9_r4a14,4,14,4,0.27
99,r1a2_r2a7_r3a9_r4a15,1,2,1,0.29
99,r1a2_r2a7_r3a9_r4a15,1,2,2,0.3
99,r1a2_r2a7_r3a9_r4a15,1,2,3,0.25
99,r1a2_r2a7_r3a9_r4a15,1,2,4,0.23
99,r1a2_r2a7_r3a9_r4a15,2,7,1,0.28
99,r1a2_r2a7_r3a9_r4a15,2,7,2,0.29
99,r1a2_r2a7_r3a9_r4a15,2,7,3,0.23
99,r1a2_r2a7_r3a9_r4a15,2,7,4,0.25
99,r1a2_r2a7_r3a9_r4a15,3,9,1,0.23
99,r1a2_r2a7_r3a9_r4a15,3,9,2,0.21
99,r1a2_r2a7_r3a9_r4a15,3,9,3,0.22
99,r1a2_r2a7_r3a9_r4a15,3,9,4,0.26
99,r1a2_r2a7_r3a9_r4a15,4,15,1,0.23
99,r1a2_r2a7_r3a9_r4a15,4,15,2,0.21
99,r1a2_r2a7_r3a9_r4a15,4,15,3,0.22
99,r1a2_r2a7_r3a9_r4a15,4,15,4,0.26
100,r1a2_r2a7_r3a9_r4a16,1,2,1,0.29
100,r1a2_r2a7_r3a9_r4a16,1,2,2,0.3
100,r1a2_r2a7_r3a9_r4a16,1,2,3,0.25
100,r1a2_r2a7_r3a9_r4a16,1,2,4,0.23
100,r1a2_r2a7_r3a9_r4a16,2,7,1,0.28
100,r1a2_r2a7_r3a9_r4a16,2,7,2,0.29
100,r1a2_r2a7_r3a9_r4a16,2,7,3,0.23
100,r1a2_r2a7_r3a9_r4a16,2,7,4,0.25
100,r1a2_r2a7_r3a9_r4a16,3,9,1,0.23
100,r1a2_r2a7_r3a9_r4a16,3,9,2,0.21
100,r1a2_r2a7_r3a9_r4a16,3,9,3,0.22
100,r1a2_r2a7_r3a9_r4a16,3,9,4,0.26
100,r1a2_r2a7_r3a9_r4a16,4,16,1,0.21
100,r1a2_r2a7_r3a9_r4a16,4,16,2,0.2
100,r1a2_r2a7_r3a9_r4a16,4,16,3,0.25
100,r1a2_r2a7_r3a9_r4a16,4,16,4,0.27
101,r1a2_r2a7_r3a10_r4a13,1,2,1,0.29
101,r1a2_r2a7_r3a10_r4a13,1,2,2,0.3
101,r1a2_r2a7_r3a10_r4a13,1,2,3,0.25
101,r1a2_r2a7_r3a10_r4a13,1,2,4,0.23
101,r1a2_r2a7_r3a10_r4a13,2,7,1,0.28
101,r1a2_r2a7_r3a10_r4a13,2,7,2,0.29
101,r1a2_r2a7_r3a10_r4a13,2,7,3,0.23
101,r1a2_r2a7_r3a10_r4a13,2,7,4,0.25
101,r1a2_r2a7_r3a10_r4a13,3,10,1,0.2
101,r1a2_r2a7_r3a10_r4a13,3,10,2,0.21
101,r1a2_r2a7_r3a10_r4a13,3,10,3,0.27
101,r1a2_r2a7_r3a10_r4a13,3,10,4,0.29
101,r1a2_r2a7_r3a10_r4a13,4,13,1,0.26
101,r1a2_r2a7_r3a10_r4a13,4,13,2,0.27
101,r1a2_r2a7_r3a10_r4a13,4,13,3,0.29
101,r1a2_r2a7_r3a10_r4a13,4,13,4,0.23
102,r1a2_r2a7_r3a10_r4a14,1,2,1,0.29
102,r1a2_r2a7_r3a10_r4a14,1,2,2,0.3
102,r1a2_r2a7_r3a10_r4a14,1,2,3,0.25
102,r1a2_r2a7_r3a10_r4a14,1,2,4,0.23
102,r1a2_r2a7_r3a10_r4a14,2,7,1,0.28
102,r1a2_r2a7_r3a10_r4a14,2,7,2,0.29
102,r1a2_r2a7_r3a10_r4a14,2,7,3,0.23
102,r1a2_r2a7_r3a10_r4a14,2,7,4,0.25
102,r1a2_r2a7_r3a10_r4a14,3,10,1,0.2
102,r1a2_r2a7_r3a10_r4a14,3,10,2,0.21
102,r1a2_r2a7_r3a10_r4a14,3,10,3,0.27
102,r1a2_r2a7_r3a10_r4a14,3,10,4,0.29
102,r1a2_r2a7_r3a10_r4a14,4,14,1,0.24
102,r1a2_r2a7_r3a10_r4a14,4,14,2,0.27
102,r1a2_r2a7_r3a10_r4a14,4,14,3,0.29
102,r1a2_r2a7_r3a10_r4a14,4,14,4,0.27
103,r1a2_r2a7_r3a10_r4a15,1,2,1,0.29
103,r1a2_r2a7_r3a10_r4a15,1,2,2,0.3
103,r1a2_r2a7_r3a10_r4a15,1,2,3,0.25
103,r1a2_r2a7_r3a10_r4a15,1,2,4,0.23
103,r1a2_r2a7_r3a10_r4a15,2,7,1,0.28
103,r1a2_r2a7_r3a10_r4a15,2,7,2,0.29
103,r1a2_r2a7_r3a10_r4a15,2,7,3,0.23
103,r1a2_r2a7_r3a10_r4a15,2,7,4,0.25
103,r1a2_r2a7_r3a10_r4a15,3,10,1,0.2
103,r1a2_r2a7_r3a10_r4a15,3,10,2,0.21
103,r1a2_r2a7_r3a10_r4a15,3,10,3,0.27
103,r1a2_r2a7_r3a10_r4a15,3,10,4,0.29
103,r1a2_r2a7_r3a10_r4a15,4,15,1,0.23
103,r1a2_r2a7_r3a10_r4a15,4,15,2,0.21
103,r1a2_r2a7_r3a10_r4a15,4,15,3,0.22
103,r1a2_r2a7_r3a10_r4a15,4,15,4,0.26
104,r1a2_r2a7_r3a10_r4a16,1,2,1,0.29
104,r1a2_r2a7_r3a10_r4a16,1,2,2,0.3
104,r1a2_r2a7_r3a10_r4a16,1,2,3,0.25
104,r1a2_r2a7_r3a10_r4a16,1,2,4,0.23
104,r1a2_r2a7_r3a10_r4a16,2,7,1,0.28
104,r1a2_r2a7_r3a10_r4a16,2,7,2,0.29
104,r1a2_r2a7_r3a10_r4a16,2,7,3,0.23
104,r1a2_r2a7_r3a10_r4a16,2,7,4,0.25
104,r1a2_r2a7_r3a10_r4a16,3,10,1,0.2
104,r1a2_r2a7_r3a10_r4a16,3,10,2,0.21
104,r1a2_r2a7_r3a10_r4a16,3,10,3,0.27
104,r1a2_r2a7_r3a10_r4a16,3,10,4,0.29
104,r1a2_r2a7_r3a10_r4a16,4,16,1,0.21
104,r1a2_r2a7_r3a10_r4a16,4,16,2,0.2
104,r1a2_r2a7_r3a10_r4a16,4,16,3,0.25
104,r1a2_r2a7_r3a10_r4a16,4,16,4,0.27
105,r1a2_r2a7_r3a11_r4a13,1,2,1,0.29
105,r1a2_r2a7_r3a11_r4a13,1,2,2,0.3
105,r1a2_r2a7_r3a11_r4a13,1,2,3,0.25
105,r1a2_r2a7_r3a11_r4a13,1,2,4,0.23
105,r1a2_r2a7_r3a11_r4a13,2,7,1,0.28
105,r1a2_r2a7_r3a11_r4a13,2,7,2,0.29
105,r1a2_r2a7_r3a11_r4a13,2,7,3,0.23
105,r1a2_r2a7_r3a11_r4a13,2,7,4,0.25
105,r1a2_r2a7_r3a11_r4a13,3,11,1,0.29
105,r1a2_r2a7_r3a11_r4a13,3,11,2,0.28
105,r1a2_r2a7_r3a11_r4a13,3,11,3,0.21
105,r1a2_r2a7_r3a11_r4a13,3,11,4,0.23
105,r1a2_r2a7_r3a11_r4a13,4,13,1,0.26
105,r1a2_r2a7_r3a11_r4a13,4,13,2,0.27
105,r1a2_r2a7_r3a11_r4a13,4,13,3,0.29
105,r1a2_r2a7_r3a11_r4a13,4,13,4,0.23
106,r1a2_r2a7_r3a11_r4a14,1,2,1,0.29
106,r1a2_r2a7_r3a11_r4a14,1,2,2,0.3
106,r1a2_r2a7_r3a11_r4a14,1,2,3,0.25
106,r1a2_r2a7_r3a11_r4a14,1,2,4,0.23
106,r1a2_r2a7_r3a11_r4a14,2,7,1,0.28
106,r1a2_r2a7_r3a11_r4a14,2,7,2,0.29
106,r1a2_r2a7_r3a11_r4a14,2,7,3,0.23
106,r1a2_r2a7_r3a11_r4a14,2,7,4,0.25
106,r1a2_r2a7_r3a11_r4a14,3,11,1,0.29
106,r1a2_r2a7_r3a11_r4a14,3,11,2,0.28
106,r1a2_r2a7_r3a11_r4a14,3,11,3,0.21
106,r1a2_r2a7_r3a11_r4a14,3,11,4,0.23
106,r1a2_r2a7_r3a11_r4a14,4,14,1,0.24
106,r1a2_r2a7_r3a11_r4a14,4,14,2,0.27
106,r1a2_r2a7_r3a11_r4a14,4,14,3,0.29
106,r1a2_r2a7_r3a11_r4a14,4,14,4,0.27
107,r1a2_r2a7_r3a11_r4a15,1,2,1,0.29
107,r1a2_r2a7_r3a11_r4a15,1,2,2,0.3
107,r1a2_r2a7_r3a11_r4a15,1,2,3,0.25
107,r1a2_r2a7_r3a11_r4a15,1,2,4,0.23
107,r1a2_r2a7_r3a11_r4a15,2,7,1,0.28
107,r1a2_r2a7_r3a11_r4a15,2,7,2,0.29
107,r1a2_r2a7_r3a11_r4a15,2,7,3,0.23
107,r1a2_r2a7_r3a11_r4a15,2,7,4,0.25
107,r1a2_r2a7_r3a11_r4a15,3,11,1,0.29
107,r1a2_r2a7_r3a11_r4a15,3,11,2,0.28
107,r1a2_r2a7_r3a11_r4a15,3,11,3,0.21
107,r1a2_r2a7_r3a11_r4a15,3,11,4,0.23
107,r1a2_r2a7_r3a11_r4a15,4,15,1,0.23
107,r1a2_r2a7_r3a11_r4a15,4,15,2,0.21
107,r1a2_r2a7_r3a11_r4a15,4,15,3,0.22
107,r1a2_r2a7_r3a11_r4a15,4,15,4,0.26
108,r1a2_r2a7_r3a11_r4a16,1,2,1,0.29
108,r1a2_r2a7_r3a11_r4a16,1,2,2,0.3
108,r1a2_r2a7_r3a11_r4a16,1,2,3,0.25
108,r1a2_r2a7_r3a11_r4a16,1,2,4,0.23
108,r1a2_r2a7_r3a11_r4a16,2,7,1,0.28
108,r1a2_r2a7_r3a11_r4a16,2,7,2,0.29
108,r1a2_r2a7_r3a11_r4a16,2,7,3,0.23
108,r1a2_r2a7_r3a11_r4a16,2,7,4,0.25
108,r1a2_r2a7_r3a11_r4a16,3,11,1,0.29
108,r1a2_r2a7_r3a11_r4a16,3,11,2,0.28
108,r1a2_r2a7_r3a11_r4a16,3,11,3,0.21
108,r1a2_r2a7_r3a11_r4a16,3,11,4,0.23
108,r1a2_r2a7_r3a11_r4a16,4,16,1,0.21
108,r1a2_r2a7_r3a11_r4a16,4,16,2,0.2
108,r1a2_r2a7_r3a11_r4a16,4,16,3,0.25
108,r1a2_r2a7_r3a11_r4a16,4,16,4,0.27
109,r1a2_r2a7_r3a12_r4a13,1,2,1,0.29
109,r1a2_r2a7_r3a12_r4a13,1,2,2,0.3
109,r1a2_r2a7_r3a12_r4a13,1,2,3,0.25
109,r1a2_r2a7_r3a12_r4a13,1,2,4,0.23
109,r1a2_r2a7_r3a12_r4a13,2,7,1,0.28
109,r1a2_r2a7_r3a12_r4a13,2,7,2,0.29
109,r1a2_r2a7_r3a12_r4a13,2,7,3,0.23
109,r1a2_r2a7_r3a12_r4a13,2,7,4,0.25
109,r1a2_r2a7_r3a12_r4a13,3,12,1,0.21
109,r1a2_r2a7_r3a12_r4a13,3,12,2,0.2
109,r1a2_r2a7_r3a12_r4a13,3,12,3,0.25
109,r1a2_r2a7_r3a12_r4a13,3,12,4,0.27
109,r1a2_r2a7_r3a12_r4a13,4,13,1,0.26
109,r1a2_r2a7_r3a12_r4a13,4,13,2,0.27
109,r1a2_r2a7_r3a12_r4a13,4,13,3,0.29
